id;Value;InvervalValue;SourceID;Source;QuantityName;QuantityID;Local_Time;TimestampUTC
58020165;    26 367 244.467;      140.561;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 10:20:00.0000000;2018-08-08 07:20:00.0000000
58019508;    26 367 103.906;      135.959;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 10:15:00.0000000;2018-08-08 07:15:00.0000000
58018762;    26 366 967.947;      131.350;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 10:10:00.0000000;2018-08-08 07:10:00.0000000
58018653;    26 366 836.597;      124.546;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 10:05:00.0000000;2018-08-08 07:05:00.0000000
58018187;    26 366 712.051;      126.040;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 10:00:00.0000000;2018-08-08 07:00:00.0000000
58017237;    26 366 586.011;      128.866;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:55:00.0000000;2018-08-08 06:55:00.0000000
58016824;    26 366 457.145;      132.314;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:50:00.0000000;2018-08-08 06:50:00.0000000
58016015;    26 366 324.831;      132.400;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:45:00.0000000;2018-08-08 06:45:00.0000000
58015645;    26 366 192.431;      129.441;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:40:00.0000000;2018-08-08 06:40:00.0000000
58014891;    26 366 062.990;      133.318;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:35:00.0000000;2018-08-08 06:35:00.0000000
58014316;    26 365 929.672;      134.171;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:30:00.0000000;2018-08-08 06:30:00.0000000
58013840;    26 365 795.501;      137.337;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:25:00.0000000;2018-08-08 06:25:00.0000000
58013268;    26 365 658.164;      137.839;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:20:00.0000000;2018-08-08 06:20:00.0000000
58012670;    26 365 520.325;      135.429;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:15:00.0000000;2018-08-08 06:15:00.0000000
58012256;    26 365 384.896;      135.957;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:10:00.0000000;2018-08-08 06:10:00.0000000
58011571;    26 365 248.939;      131.505;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:05:00.0000000;2018-08-08 06:05:00.0000000
58010901;    26 365 117.434;      129.491;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 09:00:00.0000000;2018-08-08 06:00:00.0000000
58010414;    26 364 987.943;      127.903;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:55:00.0000000;2018-08-08 05:55:00.0000000
58009852;    26 364 860.040;      126.838;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:50:00.0000000;2018-08-08 05:50:00.0000000
58009229;    26 364 733.202;      125.097;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:45:00.0000000;2018-08-08 05:45:00.0000000
58008815;    26 364 608.105;      125.438;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:40:00.0000000;2018-08-08 05:40:00.0000000
58008279;    26 364 482.667;      134.429;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:35:00.0000000;2018-08-08 05:35:00.0000000
58007599;    26 364 348.238;      151.659;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:30:00.0000000;2018-08-08 05:30:00.0000000
58006603;    26 364 196.579;      157.481;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:25:00.0000000;2018-08-08 05:25:00.0000000
58006577;    26 364 039.098;      161.792;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:20:00.0000000;2018-08-08 05:20:00.0000000
58006160;    26 363 877.306;      169.371;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:15:00.0000000;2018-08-08 05:15:00.0000000
58005394;    26 363 707.935;      166.019;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:10:00.0000000;2018-08-08 05:10:00.0000000
58004991;    26 363 541.916;      164.454;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:05:00.0000000;2018-08-08 05:05:00.0000000
58004545;    26 363 377.462;      162.102;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 08:00:00.0000000;2018-08-08 05:00:00.0000000
58003498;    26 363 215.360;      161.501;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:55:00.0000000;2018-08-08 04:55:00.0000000
58003138;    26 363 053.859;      170.482;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:50:00.0000000;2018-08-08 04:50:00.0000000
58002080;    26 362 883.377;      172.855;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:45:00.0000000;2018-08-08 04:45:00.0000000
58001963;    26 362 710.522;      165.910;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:40:00.0000000;2018-08-08 04:40:00.0000000
58001546;    26 362 544.612;      162.533;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:35:00.0000000;2018-08-08 04:35:00.0000000
58000376;    26 362 382.079;      163.896;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:30:00.0000000;2018-08-08 04:30:00.0000000
58000165;    26 362 218.183;      162.134;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:25:00.0000000;2018-08-08 04:25:00.0000000
57999755;    26 362 056.049;      160.955;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:20:00.0000000;2018-08-08 04:20:00.0000000
57998991;    26 361 895.094;      164.640;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:15:00.0000000;2018-08-08 04:15:00.0000000
57998580;    26 361 730.454;      163.154;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:10:00.0000000;2018-08-08 04:10:00.0000000
57998138;    26 361 567.300;      158.651;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:05:00.0000000;2018-08-08 04:05:00.0000000
57997372;    26 361 408.649;      156.757;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 07:00:00.0000000;2018-08-08 04:00:00.0000000
57996452;    26 361 251.892;      160.674;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:55:00.0000000;2018-08-08 03:55:00.0000000
57996302;    26 361 091.218;      162.063;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:50:00.0000000;2018-08-08 03:50:00.0000000
57995889;    26 360 929.155;      160.484;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:45:00.0000000;2018-08-08 03:45:00.0000000
57995107;    26 360 768.671;      160.009;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:40:00.0000000;2018-08-08 03:40:00.0000000
57994705;    26 360 608.662;      155.460;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:35:00.0000000;2018-08-08 03:35:00.0000000
57993762;    26 360 453.202;      152.440;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:30:00.0000000;2018-08-08 03:30:00.0000000
57993338;    26 360 300.762;      155.863;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:25:00.0000000;2018-08-08 03:25:00.0000000
57992607;    26 360 144.899;      157.634;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:20:00.0000000;2018-08-08 03:20:00.0000000
57992159;    26 359 987.265;      154.508;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:15:00.0000000;2018-08-08 03:15:00.0000000
57991734;    26 359 832.757;      157.060;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:10:00.0000000;2018-08-08 03:10:00.0000000
57991289;    26 359 675.697;      160.194;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:05:00.0000000;2018-08-08 03:05:00.0000000
57990809;    26 359 515.503;      161.930;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 06:00:00.0000000;2018-08-08 03:00:00.0000000
57989762;    26 359 353.573;      163.722;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:55:00.0000000;2018-08-08 02:55:00.0000000
57989472;    26 359 189.851;      162.048;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:50:00.0000000;2018-08-08 02:50:00.0000000
57988336;    26 359 027.803;      162.941;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:45:00.0000000;2018-08-08 02:45:00.0000000
57988292;    26 358 864.862;      164.819;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:40:00.0000000;2018-08-08 02:40:00.0000000
57987870;    26 358 700.043;      163.889;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:35:00.0000000;2018-08-08 02:35:00.0000000
57986610;    26 358 536.154;      161.118;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:30:00.0000000;2018-08-08 02:30:00.0000000
57986486;    26 358 375.036;      166.742;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:25:00.0000000;2018-08-08 02:25:00.0000000
57986069;    26 358 208.294;      167.039;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:20:00.0000000;2018-08-08 02:20:00.0000000
57985309;    26 358 041.255;      168.424;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:15:00.0000000;2018-08-08 02:15:00.0000000
57984892;    26 357 872.831;      167.780;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:10:00.0000000;2018-08-08 02:10:00.0000000
57984396;    26 357 705.051;      162.492;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:05:00.0000000;2018-08-08 02:05:00.0000000
57983580;    26 357 542.559;      156.937;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 05:00:00.0000000;2018-08-08 02:00:00.0000000
57982673;    26 357 385.622;      159.376;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:55:00.0000000;2018-08-08 01:55:00.0000000
57982627;    26 357 226.246;      164.882;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:50:00.0000000;2018-08-08 01:50:00.0000000
57982202;    26 357 061.364;      161.577;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:45:00.0000000;2018-08-08 01:45:00.0000000
57981078;    26 356 899.787;      158.818;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:40:00.0000000;2018-08-08 01:40:00.0000000
57981025;    26 356 740.969;      154.357;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:35:00.0000000;2018-08-08 01:35:00.0000000
57980596;    26 356 586.612;      151.743;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:30:00.0000000;2018-08-08 01:30:00.0000000
57979643;    26 356 434.869;      151.491;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:25:00.0000000;2018-08-08 01:25:00.0000000
57979225;    26 356 283.378;      154.230;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:20:00.0000000;2018-08-08 01:20:00.0000000
57978311;    26 356 129.148;      159.230;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:15:00.0000000;2018-08-08 01:15:00.0000000
57978060;    26 355 969.918;      160.925;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:10:00.0000000;2018-08-08 01:10:00.0000000
57977645;    26 355 808.993;      158.783;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:05:00.0000000;2018-08-08 01:05:00.0000000
57976383;    26 355 650.210;      159.016;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 04:00:00.0000000;2018-08-08 01:00:00.0000000
57976220;    26 355 491.194;      161.614;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:55:00.0000000;2018-08-08 00:55:00.0000000
57975798;    26 355 329.580;      161.114;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:50:00.0000000;2018-08-08 00:50:00.0000000
57974885;    26 355 168.466;      161.654;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:45:00.0000000;2018-08-08 00:45:00.0000000
57974618;    26 355 006.812;      163.595;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:40:00.0000000;2018-08-08 00:40:00.0000000
57974205;    26 354 843.217;      164.452;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:35:00.0000000;2018-08-08 00:35:00.0000000
57973137;    26 354 678.765;      167.738;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:30:00.0000000;2018-08-08 00:30:00.0000000
57972813;    26 354 511.027;      168.391;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:25:00.0000000;2018-08-08 00:25:00.0000000
57971991;    26 354 342.636;      167.426;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:20:00.0000000;2018-08-08 00:20:00.0000000
57971410;    26 354 175.210;      162.498;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:15:00.0000000;2018-08-08 00:15:00.0000000
57971225;    26 354 012.712;      159.793;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:10:00.0000000;2018-08-08 00:10:00.0000000
57970809;    26 353 852.919;      156.703;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:05:00.0000000;2018-08-08 00:05:00.0000000
57969871;    26 353 696.216;      160.060;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 03:00:00.0000000;2018-08-08 00:00:00.0000000
57969382;    26 353 536.156;      162.170;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:55:00.0000000;2018-08-07 23:55:00.0000000
57968884;    26 353 373.986;      159.665;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:50:00.0000000;2018-08-07 23:50:00.0000000
57968209;    26 353 214.321;      162.452;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:45:00.0000000;2018-08-07 23:45:00.0000000
57967483;    26 353 051.869;      165.369;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:40:00.0000000;2018-08-07 23:40:00.0000000
57967351;    26 352 886.500;      160.662;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:35:00.0000000;2018-08-07 23:35:00.0000000
57966861;    26 352 725.838;      158.254;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:30:00.0000000;2018-08-07 23:30:00.0000000
57965980;    26 352 567.584;      157.999;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:25:00.0000000;2018-08-07 23:25:00.0000000
57965562;    26 352 409.585;      167.725;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:20:00.0000000;2018-08-07 23:20:00.0000000
57964743;    26 352 241.860;      165.282;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:15:00.0000000;2018-08-07 23:15:00.0000000
57964376;    26 352 076.578;      162.073;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:10:00.0000000;2018-08-07 23:10:00.0000000
57963679;    26 351 914.505;      161.401;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:05:00.0000000;2018-08-07 23:05:00.0000000
57963064;    26 351 753.104;      162.824;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 02:00:00.0000000;2018-08-07 23:00:00.0000000
57962555;    26 351 590.280;      167.792;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:55:00.0000000;2018-08-07 22:55:00.0000000
57962100;    26 351 422.488;      168.629;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:50:00.0000000;2018-08-07 22:50:00.0000000
57961687;    26 351 253.859;      158.008;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:45:00.0000000;2018-08-07 22:45:00.0000000
57960837;    26 351 095.851;      160.759;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:40:00.0000000;2018-08-07 22:40:00.0000000
57960517;    26 350 935.092;      159.849;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:35:00.0000000;2018-08-07 22:35:00.0000000
57959220;    26 350 775.243;      157.533;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:30:00.0000000;2018-08-07 22:30:00.0000000
57959056;    26 350 617.710;      161.762;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:25:00.0000000;2018-08-07 22:25:00.0000000
57958714;    26 350 455.948;      160.987;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:20:00.0000000;2018-08-07 22:20:00.0000000
57958303;    26 350 294.961;      159.803;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:15:00.0000000;2018-08-07 22:15:00.0000000
57957491;    26 350 135.158;      157.210;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:10:00.0000000;2018-08-07 22:10:00.0000000
57957127;    26 349 977.948;      157.264;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:05:00.0000000;2018-08-07 22:05:00.0000000
57956687;    26 349 820.684;      157.033;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 01:00:00.0000000;2018-08-07 22:00:00.0000000
57955616;    26 349 663.651;      163.763;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:55:00.0000000;2018-08-07 21:55:00.0000000
57955279;    26 349 499.888;      161.875;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:50:00.0000000;2018-08-07 21:50:00.0000000
57954240;    26 349 338.013;      161.483;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:45:00.0000000;2018-08-07 21:45:00.0000000
57953987;    26 349 176.530;      166.168;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:40:00.0000000;2018-08-07 21:40:00.0000000
57953677;    26 349 010.362;      165.586;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:35:00.0000000;2018-08-07 21:35:00.0000000
57952390;    26 348 844.776;      168.447;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:30:00.0000000;2018-08-07 21:30:00.0000000
57952313;    26 348 676.329;      171.997;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:25:00.0000000;2018-08-07 21:25:00.0000000
57951888;    26 348 504.332;      171.842;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:20:00.0000000;2018-08-07 21:20:00.0000000
57950893;    26 348 332.490;      170.521;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:15:00.0000000;2018-08-07 21:15:00.0000000
57950715;    26 348 161.969;      168.022;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:10:00.0000000;2018-08-07 21:10:00.0000000
57950298;    26 347 993.947;      172.196;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:05:00.0000000;2018-08-07 21:05:00.0000000
57949377;    26 347 821.751;      171.361;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-08 00:00:00.0000000;2018-08-07 21:00:00.0000000
57948877;    26 347 650.390;      169.840;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:55:00.0000000;2018-08-07 20:55:00.0000000
57948342;    26 347 480.550;      170.443;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:50:00.0000000;2018-08-07 20:50:00.0000000
57947693;    26 347 310.107;      166.306;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:45:00.0000000;2018-08-07 20:45:00.0000000
57946886;    26 347 143.801;      162.819;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:40:00.0000000;2018-08-07 20:40:00.0000000
57946839;    26 346 980.982;      156.808;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:35:00.0000000;2018-08-07 20:35:00.0000000
57946370;    26 346 824.174;      156.248;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:30:00.0000000;2018-08-07 20:30:00.0000000
57945452;    26 346 667.926;      153.303;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:25:00.0000000;2018-08-07 20:25:00.0000000
57945050;    26 346 514.623;      153.713;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:20:00.0000000;2018-08-07 20:20:00.0000000
57944173;    26 346 360.910;      158.632;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:15:00.0000000;2018-08-07 20:15:00.0000000
57943862;    26 346 202.278;      159.609;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:10:00.0000000;2018-08-07 20:10:00.0000000
57943065;    26 346 042.669;      159.316;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:05:00.0000000;2018-08-07 20:05:00.0000000
57942511;    26 345 883.353;      157.144;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 23:00:00.0000000;2018-08-07 20:00:00.0000000
57942040;    26 345 726.209;      158.771;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:55:00.0000000;2018-08-07 19:55:00.0000000
57941601;    26 345 567.438;      163.022;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:50:00.0000000;2018-08-07 19:50:00.0000000
57941003;    26 345 404.416;      164.117;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:45:00.0000000;2018-08-07 19:45:00.0000000
57940217;    26 345 240.299;      164.970;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:40:00.0000000;2018-08-07 19:40:00.0000000
57940004;    26 345 075.329;      169.187;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:35:00.0000000;2018-08-07 19:35:00.0000000
57939573;    26 344 906.142;      168.607;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:30:00.0000000;2018-08-07 19:30:00.0000000
57938623;    26 344 737.535;      168.761;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:25:00.0000000;2018-08-07 19:25:00.0000000
57938220;    26 344 568.774;      171.556;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:20:00.0000000;2018-08-07 19:20:00.0000000
57937449;    26 344 397.218;      168.272;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:15:00.0000000;2018-08-07 19:15:00.0000000
57937043;    26 344 228.946;      163.047;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:10:00.0000000;2018-08-07 19:10:00.0000000
57936459;    26 344 065.899;      167.275;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:05:00.0000000;2018-08-07 19:05:00.0000000
57935702;    26 343 898.624;      175.475;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 22:00:00.0000000;2018-08-07 19:00:00.0000000
57935205;    26 343 723.149;      179.583;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:55:00.0000000;2018-08-07 18:55:00.0000000
57934599;    26 343 543.566;      176.701;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:50:00.0000000;2018-08-07 18:50:00.0000000
57934023;    26 343 366.865;      171.598;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:45:00.0000000;2018-08-07 18:45:00.0000000
57933606;    26 343 195.267;      163.402;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:40:00.0000000;2018-08-07 18:40:00.0000000
57932891;    26 343 031.865;      158.960;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:35:00.0000000;2018-08-07 18:35:00.0000000
57932276;    26 342 872.905;      162.084;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:30:00.0000000;2018-08-07 18:30:00.0000000
57931799;    26 342 710.821;      164.231;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:25:00.0000000;2018-08-07 18:25:00.0000000
57931363;    26 342 546.590;      167.897;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:20:00.0000000;2018-08-07 18:20:00.0000000
57930915;    26 342 378.693;      172.852;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:15:00.0000000;2018-08-07 18:15:00.0000000
57930103;    26 342 205.841;      173.872;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:10:00.0000000;2018-08-07 18:10:00.0000000
57929771;    26 342 031.969;      168.017;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:05:00.0000000;2018-08-07 18:05:00.0000000
57928429;    26 341 863.952;      165.768;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 21:00:00.0000000;2018-08-07 18:00:00.0000000
57928296;    26 341 698.184;      167.049;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 20:55:00.0000000;2018-08-07 17:55:00.0000000
57927934;    26 341 531.135;      167.484;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 20:50:00.0000000;2018-08-07 17:50:00.0000000
57926902;    26 341 363.651;      180.380;451;LUZ.10kV_Input2_F59_E150;Active Energy Delivered;129;2018-08-07 20:45:00.0000000;2018-08-07 17:45:00.0000000
