,Value,Time
488,    38 974 308.266,2018-10-28 20:55:00.0000000
489,    38 974 211.792,2018-10-28 20:50:00.0000000
490,    38 974 117.625,2018-10-28 20:45:00.0000000
491,    38 974 010.074,2018-10-28 20:40:00.0000000
492,    38 973 913.572,2018-10-28 20:35:00.0000000
493,    38 973 814.766,2018-10-28 20:30:00.0000000
494,    38 973 727.932,2018-10-28 20:25:00.0000000
495,    38 973 636.192,2018-10-28 20:20:00.0000000
496,    38 973 534.300,2018-10-28 20:15:00.0000000
497,    38 973 432.903,2018-10-28 20:10:00.0000000
498,    38 973 339.221,2018-10-28 20:05:00.0000000
499,    38 973 244.989,2018-10-28 20:00:00.0000000
500,    38 973 159.404,2018-10-28 19:55:00.0000000
501,    38 973 056.952,2018-10-28 19:50:00.0000000
502,    38 972 950.406,2018-10-28 19:45:00.0000000
503,    38 972 842.834,2018-10-28 19:40:00.0000000
504,    38 972 748.546,2018-10-28 19:35:00.0000000
505,    38 972 663.190,2018-10-28 19:30:00.0000000
506,    38 972 572.572,2018-10-28 19:25:00.0000000
507,    38 972 471.751,2018-10-28 19:20:00.0000000
508,    38 972 379.629,2018-10-28 19:15:00.0000000
509,    38 972 285.835,2018-10-28 19:10:00.0000000
510,    38 972 182.594,2018-10-28 19:05:00.0000000
511,    38 972 081.866,2018-10-28 19:00:00.0000000
512,    38 971 984.991,2018-10-28 18:55:00.0000000
513,    38 971 890.872,2018-10-28 18:50:00.0000000
514,    38 971 793.805,2018-10-28 18:45:00.0000000
515,    38 971 701.328,2018-10-28 18:40:00.0000000
516,    38 971 608.013,2018-10-28 18:35:00.0000000
517,    38 971 513.348,2018-10-28 18:30:00.0000000
518,    38 971 422.593,2018-10-28 18:25:00.0000000
519,    38 971 317.533,2018-10-28 18:20:00.0000000
520,    38 971 211.346,2018-10-28 18:15:00.0000000
521,    38 971 103.793,2018-10-28 18:10:00.0000000
522,    38 970 995.076,2018-10-28 18:05:00.0000000
523,    38 970 894.696,2018-10-28 18:00:00.0000000
524,    38 970 798.546,2018-10-28 17:55:00.0000000
525,    38 970 708.706,2018-10-28 17:50:00.0000000
526,    38 970 600.612,2018-10-28 17:45:00.0000000
527,    38 970 496.625,2018-10-28 17:40:00.0000000
528,    38 970 391.781,2018-10-28 17:35:00.0000000
529,    38 970 301.156,2018-10-28 17:30:00.0000000
530,    38 970 214.557,2018-10-28 17:25:00.0000000
531,    38 970 131.169,2018-10-28 17:20:00.0000000
532,    38 970 030.222,2018-10-28 17:15:00.0000000
533,    38 969 928.028,2018-10-28 17:10:00.0000000
534,    38 969 829.409,2018-10-28 17:05:00.0000000
535,    38 969 734.024,2018-10-28 17:00:00.0000000
536,    38 969 629.677,2018-10-28 16:55:00.0000000
537,    38 969 540.472,2018-10-28 16:50:00.0000000
538,    38 969 458.559,2018-10-28 16:45:00.0000000
539,    38 969 379.949,2018-10-28 16:40:00.0000000
540,    38 969 296.979,2018-10-28 16:35:00.0000000
541,    38 969 199.024,2018-10-28 16:30:00.0000000
542,    38 969 098.171,2018-10-28 16:25:00.0000000
543,    38 969 011.724,2018-10-28 16:20:00.0000000
544,    38 968 929.786,2018-10-28 16:15:00.0000000
545,    38 968 839.665,2018-10-28 16:10:00.0000000
546,    38 968 750.031,2018-10-28 16:05:00.0000000
547,    38 968 656.032,2018-10-28 16:00:00.0000000
548,    38 968 552.875,2018-10-28 15:55:00.0000000
549,    38 968 448.187,2018-10-28 15:50:00.0000000
550,    38 968 355.516,2018-10-28 15:45:00.0000000
551,    38 968 260.786,2018-10-28 15:40:00.0000000
552,    38 968 169.466,2018-10-28 15:35:00.0000000
553,    38 968 070.995,2018-10-28 15:30:00.0000000
554,    38 967 964.110,2018-10-28 15:25:00.0000000
555,    38 967 851.289,2018-10-28 15:20:00.0000000
556,    38 967 747.775,2018-10-28 15:15:00.0000000
557,    38 967 652.450,2018-10-28 15:10:00.0000000
558,    38 967 561.551,2018-10-28 15:05:00.0000000
559,    38 967 456.514,2018-10-28 15:00:00.0000000
560,    38 967 349.349,2018-10-28 14:55:00.0000000
561,    38 967 246.244,2018-10-28 14:50:00.0000000
562,    38 967 147.679,2018-10-28 14:45:00.0000000
563,    38 967 048.249,2018-10-28 14:40:00.0000000
564,    38 966 956.040,2018-10-28 14:35:00.0000000
565,    38 966 855.061,2018-10-28 14:30:00.0000000
566,    38 966 757.627,2018-10-28 14:25:00.0000000
567,    38 966 657.959,2018-10-28 14:20:00.0000000
568,    38 966 565.143,2018-10-28 14:15:00.0000000
569,    38 966 466.194,2018-10-28 14:10:00.0000000
570,    38 966 366.174,2018-10-28 14:05:00.0000000
571,    38 966 267.986,2018-10-28 14:00:00.0000000
572,    38 966 173.688,2018-10-28 13:55:00.0000000
573,    38 966 079.129,2018-10-28 13:50:00.0000000
574,    38 965 990.935,2018-10-28 13:45:00.0000000
575,    38 965 911.676,2018-10-28 13:40:00.0000000
576,    38 965 814.972,2018-10-28 13:35:00.0000000
577,    38 965 718.181,2018-10-28 13:30:00.0000000
578,    38 965 616.490,2018-10-28 13:25:00.0000000
579,    38 965 516.349,2018-10-28 13:20:00.0000000
580,    38 965 417.897,2018-10-28 13:15:00.0000000
581,    38 965 318.701,2018-10-28 13:10:00.0000000
582,    38 965 214.448,2018-10-28 13:05:00.0000000
583,    38 965 112.558,2018-10-28 13:00:00.0000000
584,    38 965 016.854,2018-10-28 12:55:00.0000000
585,    38 964 906.744,2018-10-28 12:50:00.0000000
586,    38 964 806.012,2018-10-28 12:45:00.0000000
587,    38 964 715.529,2018-10-28 12:40:00.0000000
588,    38 964 617.334,2018-10-28 12:35:00.0000000
589,    38 964 519.526,2018-10-28 12:30:00.0000000
590,    38 964 417.425,2018-10-28 12:25:00.0000000
591,    38 964 312.235,2018-10-28 12:20:00.0000000
592,    38 964 216.379,2018-10-28 12:15:00.0000000
593,    38 964 116.209,2018-10-28 12:10:00.0000000
594,    38 964 018.520,2018-10-28 12:05:00.0000000
595,    38 963 922.003,2018-10-28 12:00:00.0000000
596,    38 963 825.578,2018-10-28 11:55:00.0000000
597,    38 963 728.494,2018-10-28 11:50:00.0000000
598,    38 963 627.551,2018-10-28 11:45:00.0000000
599,    38 963 521.029,2018-10-28 11:40:00.0000000
600,    38 963 421.769,2018-10-28 11:35:00.0000000
601,    38 963 321.157,2018-10-28 11:30:00.0000000
602,    38 963 228.826,2018-10-28 11:25:00.0000000
603,    38 963 124.957,2018-10-28 11:20:00.0000000
604,    38 963 019.552,2018-10-28 11:15:00.0000000
605,    38 962 926.091,2018-10-28 11:10:00.0000000
606,    38 962 835.637,2018-10-28 11:05:00.0000000
607,    38 962 743.712,2018-10-28 11:00:00.0000000
608,    38 962 652.956,2018-10-28 10:55:00.0000000
609,    38 962 563.108,2018-10-28 10:50:00.0000000
610,    38 962 465.173,2018-10-28 10:45:00.0000000
611,    38 962 361.960,2018-10-28 10:40:00.0000000
612,    38 962 262.041,2018-10-28 10:35:00.0000000
613,    38 962 165.095,2018-10-28 10:30:00.0000000
614,    38 962 078.162,2018-10-28 10:25:00.0000000
615,    38 961 991.903,2018-10-28 10:20:00.0000000
616,    38 961 897.168,2018-10-28 10:15:00.0000000
617,    38 961 787.402,2018-10-28 10:10:00.0000000
618,    38 961 689.937,2018-10-28 10:05:00.0000000
619,    38 961 579.572,2018-10-28 10:00:00.0000000
620,    38 961 475.318,2018-10-28 09:55:00.0000000
621,    38 961 368.915,2018-10-28 09:50:00.0000000
622,    38 961 266.241,2018-10-28 09:45:00.0000000
623,    38 961 169.909,2018-10-28 09:40:00.0000000
624,    38 961 066.039,2018-10-28 09:35:00.0000000
625,    38 960 967.446,2018-10-28 09:30:00.0000000
626,    38 960 860.819,2018-10-28 09:25:00.0000000
627,    38 960 761.889,2018-10-28 09:20:00.0000000
628,    38 960 661.622,2018-10-28 09:15:00.0000000
629,    38 960 567.212,2018-10-28 09:10:00.0000000
630,    38 960 477.747,2018-10-28 09:05:00.0000000
631,    38 960 388.431,2018-10-28 09:00:00.0000000
632,    38 960 295.414,2018-10-28 08:55:00.0000000
633,    38 960 202.790,2018-10-28 08:50:00.0000000
634,    38 960 108.370,2018-10-28 08:45:00.0000000
635,    38 960 013.228,2018-10-28 08:40:00.0000000
636,    38 959 920.629,2018-10-28 08:35:00.0000000
637,    38 959 834.502,2018-10-28 08:30:00.0000000
638,    38 959 746.999,2018-10-28 08:25:00.0000000
639,    38 959 662.410,2018-10-28 08:20:00.0000000
640,    38 959 567.257,2018-10-28 08:15:00.0000000
641,    38 959 466.761,2018-10-28 08:10:00.0000000
642,    38 959 364.673,2018-10-28 08:05:00.0000000
643,    38 959 270.951,2018-10-28 08:00:00.0000000
644,    38 959 179.209,2018-10-28 07:55:00.0000000
645,    38 959 097.604,2018-10-28 07:50:00.0000000
646,    38 959 017.277,2018-10-28 07:45:00.0000000
647,    38 958 925.648,2018-10-28 07:40:00.0000000
648,    38 958 843.907,2018-10-28 07:35:00.0000000
649,    38 958 763.610,2018-10-28 07:30:00.0000000
650,    38 958 679.988,2018-10-28 07:25:00.0000000
651,    38 958 599.005,2018-10-28 07:20:00.0000000
652,    38 958 512.743,2018-10-28 07:15:00.0000000
653,    38 958 417.760,2018-10-28 07:10:00.0000000
654,    38 958 324.231,2018-10-28 07:05:00.0000000
655,    38 958 223.292,2018-10-28 07:00:00.0000000
656,    38 958 122.890,2018-10-28 06:55:00.0000000
657,    38 958 021.256,2018-10-28 06:50:00.0000000
658,    38 957 915.803,2018-10-28 06:45:00.0000000
659,    38 957 814.793,2018-10-28 06:40:00.0000000
660,    38 957 707.640,2018-10-28 06:35:00.0000000
661,    38 957 610.920,2018-10-28 06:30:00.0000000
662,    38 957 517.222,2018-10-28 06:25:00.0000000
663,    38 957 408.825,2018-10-28 06:20:00.0000000
664,    38 957 313.904,2018-10-28 06:15:00.0000000
665,    38 957 207.335,2018-10-28 06:10:00.0000000
666,    38 957 097.242,2018-10-28 06:05:00.0000000
667,    38 957 004.121,2018-10-28 06:00:00.0000000
668,    38 956 916.123,2018-10-28 05:55:00.0000000
669,    38 956 815.618,2018-10-28 05:50:00.0000000
670,    38 956 724.754,2018-10-28 05:45:00.0000000
671,    38 956 621.462,2018-10-28 05:40:00.0000000
672,    38 956 518.377,2018-10-28 05:35:00.0000000
673,    38 956 425.442,2018-10-28 05:30:00.0000000
674,    38 956 324.034,2018-10-28 05:25:00.0000000
675,    38 956 226.217,2018-10-28 05:20:00.0000000
676,    38 956 132.455,2018-10-28 05:15:00.0000000
677,    38 956 042.602,2018-10-28 05:10:00.0000000
678,    38 955 950.183,2018-10-28 05:05:00.0000000
679,    38 955 855.560,2018-10-28 05:00:00.0000000
680,    38 955 769.135,2018-10-28 04:55:00.0000000
681,    38 955 673.318,2018-10-28 04:50:00.0000000
682,    38 955 576.817,2018-10-28 04:45:00.0000000
683,    38 955 477.600,2018-10-28 04:40:00.0000000
684,    38 955 370.136,2018-10-28 04:35:00.0000000
685,    38 955 276.910,2018-10-28 04:30:00.0000000
686,    38 955 192.211,2018-10-28 04:25:00.0000000
687,    38 955 109.382,2018-10-28 04:20:00.0000000
688,    38 955 014.259,2018-10-28 04:15:00.0000000
689,    38 954 912.959,2018-10-28 04:10:00.0000000
690,    38 954 807.978,2018-10-28 04:05:00.0000000
691,    38 954 714.538,2018-10-28 04:00:00.0000000
692,    38 954 615.454,2018-10-28 03:55:00.0000000
693,    38 954 501.738,2018-10-28 03:50:00.0000000
694,    38 954 399.810,2018-10-28 03:45:00.0000000
695,    38 954 320.110,2018-10-28 03:40:00.0000000
696,    38 954 233.560,2018-10-28 03:35:00.0000000
697,    38 954 141.728,2018-10-28 03:30:00.0000000
698,    38 954 032.733,2018-10-28 03:25:00.0000000
699,    38 953 939.559,2018-10-28 03:20:00.0000000
700,    38 953 850.701,2018-10-28 03:15:00.0000000
701,    38 953 771.186,2018-10-28 03:10:00.0000000
702,    38 953 684.895,2018-10-28 03:05:00.0000000
703,    38 953 588.594,2018-10-28 03:00:00.0000000
704,    38 953 482.780,2018-10-28 02:55:00.0000000
705,    38 953 389.845,2018-10-28 02:50:00.0000000
706,    38 953 292.075,2018-10-28 02:45:00.0000000
707,    38 953 196.112,2018-10-28 02:40:00.0000000
708,    38 953 113.261,2018-10-28 02:35:00.0000000
709,    38 953 017.077,2018-10-28 02:30:00.0000000
710,    38 952 922.649,2018-10-28 02:25:00.0000000
711,    38 952 821.892,2018-10-28 02:20:00.0000000
712,    38 952 738.529,2018-10-28 02:15:00.0000000
713,    38 952 649.657,2018-10-28 02:10:00.0000000
714,    38 952 557.387,2018-10-28 02:05:00.0000000
715,    38 952 463.436,2018-10-28 02:00:00.0000000
716,    38 952 363.251,2018-10-28 01:55:00.0000000
717,    38 952 270.020,2018-10-28 01:50:00.0000000
718,    38 952 185.166,2018-10-28 01:45:00.0000000
719,    38 952 088.605,2018-10-28 01:40:00.0000000
720,    38 951 985.546,2018-10-28 01:35:00.0000000
721,    38 951 885.849,2018-10-28 01:30:00.0000000
722,    38 951 792.721,2018-10-28 01:25:00.0000000
723,    38 951 706.771,2018-10-28 01:20:00.0000000
724,    38 951 610.103,2018-10-28 01:15:00.0000000
725,    38 951 508.611,2018-10-28 01:10:00.0000000
726,    38 951 411.002,2018-10-28 01:05:00.0000000
727,    38 951 305.918,2018-10-28 01:00:00.0000000
728,    38 951 190.959,2018-10-28 00:55:00.0000000
729,    38 951 095.471,2018-10-28 00:50:00.0000000
730,    38 951 010.977,2018-10-28 00:45:00.0000000
731,    38 950 919.520,2018-10-28 00:40:00.0000000
732,    38 950 820.213,2018-10-28 00:35:00.0000000
733,    38 950 729.927,2018-10-28 00:30:00.0000000
734,    38 950 632.358,2018-10-28 00:25:00.0000000
735,    38 950 541.769,2018-10-28 00:20:00.0000000
736,    38 950 445.758,2018-10-28 00:15:00.0000000
737,    38 950 353.876,2018-10-28 00:10:00.0000000
738,    38 950 259.622,2018-10-28 00:05:00.0000000
739,    38 950 163.328,2018-10-28 00:00:00.0000000
740,    38 950 069.675,2018-10-27 23:55:00.0000000
741,    38 949 967.593,2018-10-27 23:50:00.0000000
742,    38 949 872.978,2018-10-27 23:45:00.0000000
743,    38 949 785.617,2018-10-27 23:40:00.0000000
744,    38 949 704.456,2018-10-27 23:35:00.0000000
745,    38 949 626.823,2018-10-27 23:30:00.0000000
746,    38 949 544.671,2018-10-27 23:25:00.0000000
747,    38 949 452.108,2018-10-27 23:20:00.0000000
748,    38 949 359.970,2018-10-27 23:15:00.0000000
749,    38 949 255.012,2018-10-27 23:10:00.0000000
750,    38 949 152.147,2018-10-27 23:05:00.0000000
751,    38 949 057.063,2018-10-27 23:00:00.0000000
752,    38 948 966.668,2018-10-27 22:55:00.0000000
753,    38 948 889.847,2018-10-27 22:50:00.0000000
754,    38 948 798.863,2018-10-27 22:45:00.0000000
755,    38 948 690.194,2018-10-27 22:40:00.0000000
756,    38 948 580.832,2018-10-27 22:35:00.0000000
757,    38 948 475.203,2018-10-27 22:30:00.0000000
758,    38 948 386.006,2018-10-27 22:25:00.0000000
759,    38 948 291.539,2018-10-27 22:20:00.0000000
760,    38 948 193.954,2018-10-27 22:15:00.0000000
761,    38 948 090.595,2018-10-27 22:10:00.0000000
762,    38 947 997.436,2018-10-27 22:05:00.0000000
763,    38 947 900.822,2018-10-27 22:00:00.0000000
764,    38 947 798.594,2018-10-27 21:55:00.0000000
765,    38 947 697.150,2018-10-27 21:50:00.0000000
766,    38 947 595.003,2018-10-27 21:45:00.0000000
767,    38 947 497.799,2018-10-27 21:40:00.0000000
768,    38 947 412.814,2018-10-27 21:35:00.0000000
769,    38 947 315.640,2018-10-27 21:30:00.0000000
770,    38 947 212.412,2018-10-27 21:25:00.0000000
771,    38 947 120.783,2018-10-27 21:20:00.0000000
772,    38 947 025.506,2018-10-27 21:15:00.0000000
773,    38 946 925.843,2018-10-27 21:10:00.0000000
774,    38 946 824.971,2018-10-27 21:05:00.0000000
775,    38 946 728.473,2018-10-27 21:00:00.0000000
776,    38 946 628.518,2018-10-27 20:55:00.0000000
777,    38 946 542.074,2018-10-27 20:50:00.0000000
778,    38 946 452.248,2018-10-27 20:45:00.0000000
779,    38 946 362.692,2018-10-27 20:40:00.0000000
780,    38 946 268.913,2018-10-27 20:35:00.0000000
781,    38 946 171.093,2018-10-27 20:30:00.0000000
782,    38 946 069.202,2018-10-27 20:25:00.0000000
783,    38 945 988.186,2018-10-27 20:20:00.0000000
784,    38 945 896.867,2018-10-27 20:15:00.0000000
785,    38 945 810.030,2018-10-27 20:10:00.0000000
786,    38 945 725.163,2018-10-27 20:05:00.0000000
787,    38 945 628.490,2018-10-27 20:00:00.0000000
788,    38 945 539.858,2018-10-27 19:55:00.0000000
789,    38 945 464.170,2018-10-27 19:50:00.0000000
790,    38 945 374.411,2018-10-27 19:45:00.0000000
791,    38 945 285.272,2018-10-27 19:40:00.0000000
792,    38 945 189.978,2018-10-27 19:35:00.0000000
793,    38 945 102.005,2018-10-27 19:30:00.0000000
794,    38 945 021.214,2018-10-27 19:25:00.0000000
795,    38 944 950.395,2018-10-27 19:20:00.0000000
796,    38 944 886.690,2018-10-27 19:15:00.0000000
797,    38 944 809.749,2018-10-27 19:10:00.0000000
798,    38 944 727.320,2018-10-27 19:05:00.0000000
799,    38 944 640.092,2018-10-27 19:00:00.0000000
800,    38 944 551.666,2018-10-27 18:55:00.0000000
801,    38 944 448.694,2018-10-27 18:50:00.0000000
802,    38 944 345.828,2018-10-27 18:45:00.0000000
803,    38 944 242.413,2018-10-27 18:40:00.0000000
804,    38 944 146.413,2018-10-27 18:35:00.0000000
805,    38 944 042.355,2018-10-27 18:30:00.0000000
806,    38 943 945.500,2018-10-27 18:25:00.0000000
807,    38 943 854.990,2018-10-27 18:20:00.0000000
808,    38 943 763.644,2018-10-27 18:15:00.0000000
809,    38 943 672.311,2018-10-27 18:10:00.0000000
810,    38 943 578.203,2018-10-27 18:05:00.0000000
811,    38 943 483.158,2018-10-27 18:00:00.0000000
812,    38 943 388.197,2018-10-27 17:55:00.0000000
813,    38 943 303.142,2018-10-27 17:50:00.0000000
814,    38 943 215.283,2018-10-27 17:45:00.0000000
815,    38 943 108.195,2018-10-27 17:40:00.0000000
816,    38 943 006.411,2018-10-27 17:35:00.0000000
817,    38 942 913.123,2018-10-27 17:30:00.0000000
818,    38 942 818.937,2018-10-27 17:25:00.0000000
819,    38 942 720.063,2018-10-27 17:20:00.0000000
820,    38 942 633.308,2018-10-27 17:15:00.0000000
821,    38 942 537.468,2018-10-27 17:10:00.0000000
822,    38 942 443.190,2018-10-27 17:05:00.0000000
823,    38 942 344.553,2018-10-27 17:00:00.0000000
824,    38 942 264.778,2018-10-27 16:55:00.0000000
825,    38 942 175.702,2018-10-27 16:50:00.0000000
826,    38 942 085.397,2018-10-27 16:45:00.0000000
827,    38 942 001.383,2018-10-27 16:40:00.0000000
828,    38 941 910.561,2018-10-27 16:35:00.0000000
829,    38 941 823.017,2018-10-27 16:30:00.0000000
830,    38 941 738.868,2018-10-27 16:25:00.0000000
831,    38 941 643.257,2018-10-27 16:20:00.0000000
832,    38 941 541.822,2018-10-27 16:15:00.0000000
833,    38 941 442.553,2018-10-27 16:10:00.0000000
834,    38 941 346.639,2018-10-27 16:05:00.0000000
835,    38 941 252.176,2018-10-27 16:00:00.0000000
836,    38 941 151.853,2018-10-27 15:55:00.0000000
837,    38 941 039.657,2018-10-27 15:50:00.0000000
838,    38 940 953.877,2018-10-27 15:45:00.0000000
839,    38 940 858.075,2018-10-27 15:40:00.0000000
840,    38 940 756.842,2018-10-27 15:35:00.0000000
841,    38 940 665.577,2018-10-27 15:30:00.0000000
842,    38 940 579.117,2018-10-27 15:25:00.0000000
843,    38 940 479.074,2018-10-27 15:20:00.0000000
844,    38 940 386.752,2018-10-27 15:15:00.0000000
845,    38 940 279.849,2018-10-27 15:10:00.0000000
846,    38 940 185.654,2018-10-27 15:05:00.0000000
847,    38 940 094.414,2018-10-27 15:00:00.0000000
848,    38 939 989.138,2018-10-27 14:55:00.0000000
849,    38 939 885.529,2018-10-27 14:50:00.0000000
850,    38 939 789.553,2018-10-27 14:45:00.0000000
851,    38 939 692.212,2018-10-27 14:40:00.0000000
852,    38 939 595.957,2018-10-27 14:35:00.0000000
853,    38 939 496.731,2018-10-27 14:30:00.0000000
854,    38 939 412.460,2018-10-27 14:25:00.0000000
855,    38 939 314.064,2018-10-27 14:20:00.0000000
856,    38 939 226.931,2018-10-27 14:15:00.0000000
857,    38 939 125.160,2018-10-27 14:10:00.0000000
858,    38 939 024.016,2018-10-27 14:05:00.0000000
859,    38 938 921.330,2018-10-27 14:00:00.0000000
860,    38 938 825.035,2018-10-27 13:55:00.0000000
861,    38 938 730.742,2018-10-27 13:50:00.0000000
862,    38 938 636.042,2018-10-27 13:45:00.0000000
863,    38 938 547.422,2018-10-27 13:40:00.0000000
864,    38 938 456.370,2018-10-27 13:35:00.0000000
865,    38 938 360.494,2018-10-27 13:30:00.0000000
866,    38 938 270.747,2018-10-27 13:25:00.0000000
867,    38 938 187.493,2018-10-27 13:20:00.0000000
868,    38 938 107.810,2018-10-27 13:15:00.0000000
869,    38 938 011.008,2018-10-27 13:10:00.0000000
870,    38 937 911.548,2018-10-27 13:05:00.0000000
871,    38 937 822.494,2018-10-27 13:00:00.0000000
872,    38 937 732.724,2018-10-27 12:55:00.0000000
873,    38 937 630.213,2018-10-27 12:50:00.0000000
874,    38 937 536.976,2018-10-27 12:45:00.0000000
875,    38 937 452.739,2018-10-27 12:40:00.0000000
876,    38 937 374.501,2018-10-27 12:35:00.0000000
877,    38 937 293.084,2018-10-27 12:30:00.0000000
878,    38 937 203.272,2018-10-27 12:25:00.0000000
879,    38 937 103.683,2018-10-27 12:20:00.0000000
880,    38 936 999.794,2018-10-27 12:15:00.0000000
881,    38 936 911.896,2018-10-27 12:10:00.0000000
882,    38 936 810.600,2018-10-27 12:05:00.0000000
883,    38 936 720.735,2018-10-27 12:00:00.0000000
884,    38 936 623.261,2018-10-27 11:55:00.0000000
